taxa,name,IUCN_Status,tot_area,BL_area,PA_area,BL_perc,PA_perc,Bio_Rich,avg %BL,avg %PA,avg bior BL,avg bior PA
mammals,Spermophilus tridecemlineatus,LC,1.73E+12,2.23E+11,1.98E+11,12.90038437,11.48384142,3.7,3.447,13.420,4.440,3.674
mammals,Spilogale gracilis,LC,34435556284,118997339.7,4584615089,0.345565318,13.31360833,3.7,3.447,13.420,4.440,3.674
mammals,Sylvilagus floridanus,LC,23454921491,177243695.4,2974934227,0.755678059,12.68362475,3.7,3.447,13.420,4.440,3.674
mammals,Sylvilagus nuttallii,LC,3144384338,23891600.38,472156388.5,0.75981807,15.01586123,3.7,3.447,13.420,4.440,3.674
mammals,Synaptomys borealis,LC,1.22E+12,14636937277,1.95E+11,1.195538587,15.95513831,3.7,3.447,13.420,4.440,3.674
mammals,Synaptomys cooperi,LC,7.09E+12,2.00E+11,7.00E+11,2.819246768,9.863070858,3.7,3.447,13.420,4.440,3.674
mammals,Tamias striatus,LC,2.53E+11,3431489697,61180946319,1.356958398,24.19357371,3.7,3.447,13.420,4.440,3.674
mammals,Tamiasciurus douglasii,LC,1.87E+12,27067320136,2.16E+11,1.445019372,11.50892123,3.7,3.447,13.420,4.440,3.674
mammals,Tamiasciurus hudsonicus,LC,3.05E+12,27891772233,3.06E+11,0.913438298,10.00848298,3.7,3.447,13.420,4.440,3.674
mammals,Taxidea taxus,LC,3.61E+11,7533488710,26684945586,2.08744879,7.394111747,3.7,3.447,13.420,4.440,3.674
mammals,Thomomys talpoides,LC,26141683232,1038446034,1756910089,3.972376317,6.720722891,3.7,3.447,13.420,4.440,3.674
mammals,Urocyon cinereoargenteus,LC,6.95E+12,1.79E+11,7.11E+11,2.575300407,10.23573329,3.7,3.447,13.420,4.440,3.674
mammals,Ursus americanus,LC,47665843012,37453852.8,3375269926,0.078575874,7.081108217,3.7,3.447,13.420,4.440,3.674
mammals,Ursus arctos,LC,6.34E+11,3785312694,46788484627,0.597337158,7.383405994,3.7,3.447,13.420,4.440,3.674
mammals,Vulpes lagopus,LC,2.33E+11,2621756461,55087770758,1.126614808,23.67218283,3.7,3.447,13.420,4.440,3.674
mammals,Zapus hudsonius,LC,19190114549,186535665.8,2249194754,0.972040398,11.72059056,3.7,3.447,13.420,4.440,3.674
mammals,Zapus princeps,LC,6.69E+11,13140695088,50014418070,1.964379709,7.476568579,3.7,3.447,13.420,4.440,3.674
mammals,Zapus trinotatus,LC,67977857410,502317463.7,11986344286,0.738942772,17.63271857,3.7,3.447,13.420,4.440,3.674
mammals,Bison bison,NT,6.58E+12,1.48E+11,6.76E+11,2.256868985,10.28201318,3.7,3.447,13.420,4.440,3.674
mammals,Rangifer tarandus,VU,3.84E+11,5894914880,37773005196,1.536875596,9.847879243,1.19,3.447,13.420,4.440,3.674
mammals,Spilogale putorius,VU,5.14E+11,10878592799,37041972539,2.118031831,7.211969265,1.19,3.447,13.420,4.440,3.674
mammals,Ursus maritimus,VU,2.90E+12,28385189733,3.16E+11,0.979337561,10.91748667,1.19,3.447,13.420,4.440,3.674
reptiles,Eretmochelys imbricata,CR,36609031.03,0,929112.6526,0,2.537932926,1.65,2.502,10.936,3.831,1.318
reptiles,Chelonia mydas,EN,1.30E+12,5638967872,1.10E+11,0.432800925,8.441911817,1.65,2.502,10.936,3.831,1.318
reptiles,Clemmys guttata,EN,7.30E+11,5364414377,1.28E+11,0.734368401,17.53478755,1.65,2.502,10.936,3.831,1.318
reptiles,Emydoidea blandingii,EN,9.47E+11,5500820132,74171005239,0.580761859,7.830776117,1.65,2.502,10.936,3.831,1.318
reptiles,Glyptemys insculpta,EN,37835153.5,0,929112.6526,0,2.455686224,1.65,2.502,10.936,3.831,1.318
reptiles,Apalone spinifera,LC,1.27E+12,18510079900,1.24E+11,1.457276545,9.744366128,4.98,2.502,10.936,3.831,1.318
reptiles,Charina bottae,LC,3.49E+11,12963914812,68614269222,3.717018332,19.67310803,4.98,2.502,10.936,3.831,1.318
reptiles,Chelydra serpentina,LC,54552799504,1207425016,4288691998,2.21331449,7.861543379,4.98,2.502,10.936,3.831,1.318
reptiles,Chrysemys picta,LC,8.97E+12,4.81E+11,9.81E+11,5.36337598,10.94355202,4.98,2.502,10.936,3.831,1.318
reptiles,Contia tenuis,LC,5.14E+12,49366174868,5.84E+11,0.960971797,11.36242987,4.98,2.502,10.936,3.831,1.318
reptiles,Crotalus oreganus,LC,3.37E+12,35841841757,3.77E+11,1.063946037,11.1966508,4.98,2.502,10.936,3.831,1.318
reptiles,Crotalus viridis,LC,1.16E+12,10459665839,1.06E+11,0.902687812,9.184873102,4.98,2.502,10.936,3.831,1.318
reptiles,Diadophis punctatus,LC,3.05E+12,27747672201,2.74E+11,0.908919515,8.974728745,4.98,2.502,10.936,3.831,1.318
reptiles,Elgaria coerulea,LC,1.30E+12,9194468875,1.27E+11,0.705894916,9.743723549,4.98,2.502,10.936,3.831,1.318
reptiles,Graptemys geographica,LC,3.25E+12,28828938107,3.77E+11,0.886966405,11.61022035,4.98,2.502,10.936,3.831,1.318
reptiles,Heterodon nasicus,LC,3.56E+12,4.97E+11,3.94E+11,13.94649594,11.05584368,4.98,2.502,10.936,3.831,1.318
reptiles,Heterodon platirhinos,LC,4.05E+12,5.47E+11,4.92E+11,13.50663157,12.13756679,4.98,2.502,10.936,3.831,1.318
reptiles,Hypsiglena torquata,LC,1367660452,81892410,235026581,5.987773491,17.18457097,4.98,2.502,10.936,3.831,1.318
reptiles,Liochlorophis vernalis,LC,1.32E+12,20365289351,1.12E+11,1.541373328,8.5138272,4.98,2.502,10.936,3.831,1.318
reptiles,Nerodia sipedon,LC,2.16E+12,25151010434,2.32E+11,1.166004769,10.75460187,4.98,2.502,10.936,3.831,1.318
reptiles,Pantherophis obsoletus,LC,3.42E+12,43245487813,3.75E+11,1.266174776,10.99015868,4.98,2.502,10.936,3.831,1.318
reptiles,Phrynosoma hernandesi,LC,1.27E+12,20066932014,1.10E+11,1.583900429,8.669954188,4.98,2.502,10.936,3.831,1.318
reptiles,Pituophis catenifer,LC,3.73E+12,2.03E+11,3.75E+11,5.436135108,10.062128,4.98,2.502,10.936,3.831,1.318
reptiles,Plestiodon fasciatus,LC,6.28E+11,11610790245,42253038379,1.847579547,6.723560399,4.98,2.502,10.936,3.831,1.318
reptiles,Plestiodon septentrionalis,LC,4.61E+12,1.00E+11,4.36E+11,2.171112599,9.456737191,4.98,2.502,10.936,3.831,1.318
reptiles,Plestiodon skiltonianus,LC,1.22E+12,20736389031,82377160527,1.704290928,6.770448178,4.98,2.502,10.936,3.831,1.318
reptiles,Regina septemvittata,LC,9.09E+11,24464148434,1.60E+11,2.692605603,17.58565551,4.98,2.502,10.936,3.831,1.318
reptiles,Sistrurus catenatus,LC,666808362.6,2086126.172,40324036.21,0.312852431,6.04732011,3.7,2.502,10.936,3.831,1.318
reptiles,Sternotherus odoratus,LC,5531732349,0,67090665.12,0,1.212832814,3.7,2.502,10.936,3.831,1.318
reptiles,Storeria occipitomaculata,LC,44521332932,1280229731,3311155442,2.875542232,7.437233399,3.7,2.502,10.936,3.831,1.318
reptiles,Thamnophis butleri,LC,5.07E+11,4002705491,1.42E+11,0.78910446,28.059664,3.7,2.502,10.936,3.831,1.318
reptiles,Thamnophis elegans,LC,1.30E+12,2.00E+11,1.84E+11,15.33070557,14.15893513,3.7,2.502,10.936,3.831,1.318
reptiles,Thamnophis ordinoides,LC,87264031798,1146846599,24704560414,1.314226005,28.31012951,3.7,2.502,10.936,3.831,1.318
reptiles,Thamnophis radix,LC,4.55E+11,15984023951,75389159010,3.510941178,16.5594661,3.7,2.502,10.936,3.831,1.318
reptiles,Thamnophis sauritus,LC,2.32E+11,2347059670,16873875441,1.01298809,7.282744051,3.7,2.502,10.936,3.831,1.318
reptiles,Thamnophis sirtalis,LC,2.01E+11,1182956356,21600192513,0.5887667,10.75058602,3.7,2.502,10.936,3.831,1.318
reptiles,Pantherophis gloydi,NT,1.70E+11,1764457184,21731189799,1.039772325,12.80591558,1.19,2.502,10.936,3.831,1.318
reptiles,Actinemys marmorata,VU,4.73E+11,3323902356,32698209594,0.70340742,6.919626625,1.19,2.502,10.936,3.831,1.318
reptiles,Caretta caretta,VU,28746480717,38542065.47,4396600801,0.13407577,15.29439671,1.19,2.502,10.936,3.831,1.318
reptiles,Dermochelys coriacea,VU,45715121323,570990287.7,5041968273,1.249018424,11.029104,1.19,2.502,10.936,3.831,1.318
reptiles,Lepidochelys olivacea,VU,1.03E+11,980265366.7,3610496350,0.954892797,3.517044542,1.19,2.502,10.936,3.831,1.318
