"Group","Sci1","Sci2","nm","tot_area","BL_area","PA_area","BL_perc","PA_perc"
"Mammals","Puma","concolor","Mammals_Puma_concolor",712931423667.931,5766884761.46647,113871883373.836,0.808897541897742,15.972347352566
"Mammals","Rangifer","tarandus","Mammals_Rangifer_tarandus",7241462371695.3,574118748213.492,763957635470.935,7.92821558332678,10.5497701466629
"Mammals","Reithrodontomys","megalotis","Mammals_Reithrodontomys_megalotis",60715073617.4643,1568344248.69691,8312269497.79811,2.58312171138633,13.6906191536053
"Mammals","Scalopus","aquaticus","Mammals_Scalopus_aquaticus",12180935453.4766,224286319.871566,59226061.1841738,1.84128978212056,0.486219317148338
"Mammals","Scapanus","orarius","Mammals_Scapanus_orarius",12027292280.4311,89165880.1638702,2196626557.75873,0.741362877735557,18.2636831843917
"Mammals","Scapanus","townsendii","Mammals_Scapanus_townsendii",3506640999.61418,38327389.5611205,298614646.651082,1.09299439450282,8.51568913623998
"Mammals","Sciurus","carolinensis","Mammals_Sciurus_carolinensis",516178666310.028,5681898706.76384,30094379761.4967,1.10076201858199,5.83022540947506
"Mammals","Sciurus","niger","Mammals_Sciurus_niger",99869345233.7437,2078874414.13699,4147997255.61775,2.08159411606374,4.15342390190842
"Mammals","Sorex","arcticus","Mammals_Sorex_arcticus",3888492376802.35,92072215038.6006,340625509640.07,2.36781266662312,8.75983483141553
"Mammals","Sorex","bendirii","Mammals_Sorex_bendirii",5307623692.76956,63710397.0706713,714732231.344026,1.20035633192048,13.4661436589351
"Mammals","Sorex","cinereus","Mammals_Sorex_cinereus",6951046968455.56,179010340840.375,711490628821.738,2.57530040658247,10.2357332938555
"Mammals","Sorex","dispar","Mammals_Sorex_dispar",47665843012.0084,37453852.7990541,3375269926.01002,0.0785758741109823,7.08110821654762
"Mammals","Sorex","fumeus","Mammals_Sorex_fumeus",633697844416.386,3785312694.33195,46788484627.3355,0.597337158029644,7.3834059938181
"Mammals","Sorex","haydeni","Mammals_Sorex_haydeni",226215936424.985,6114879387.34654,17254763263.5847,2.70311609517143,7.62756308696513
"Mammals","Sorex","hoyi","Mammals_Sorex_hoyi",5220097364671.92,63831201855.1102,538110069241.573,1.22279715100912,10.3084297408578
"Mammals","Sorex","maritimensis","Mammals_Sorex_maritimensis",60707891586.2357,69692322.5111248,4614575904.5203,0.114799444833505,7.60127848941235
"Mammals","Sorex","merriami","Mammals_Sorex_merriami",698481297.507713,16805201.6806404,56319452.3078732,2.40596301441483,8.06312960831299
"Mammals","Sorex","monticolus","Mammals_Sorex_monticolus",2102897330472.33,42453319742.2487,308855211191.495,2.0188013521665,14.6871274558194
"Mammals","Sorex","palustris","Mammals_Sorex_palustris",3801926973233.86,68701696078.2593,419102111514.998,1.80702303231834,11.0234129815102
"Mammals","Sorex","preblei","Mammals_Sorex_preblei",6645870.69420286,0,4043680.09171093,0,60.8450010205314
"Mammals","Sorex","rohweri","Mammals_Sorex_rohweri",397574969.460143,866810.926733544,690842.171173783,0.218024521994069,0.173764000312157
"Mammals","Sorex","trowbridgii","Mammals_Sorex_trowbridgii",9301539162.03975,78790326.3809076,2012511361.7136,0.847067619759712,21.6363262751911
"Mammals","Sorex","tundrensis","Mammals_Sorex_tundrensis",246123722730.263,56699308146.6051,56545067012.8607,23.0369131092432,22.9742449795589
"Mammals","Sorex","ugyunak","Mammals_Sorex_ugyunak",1147942602645.36,217926338318.27,173442559038.522,18.9840796757672,15.1089922648428
"Mammals","Sorex","vagrans","Mammals_Sorex_vagrans",120712738163.227,867431420.299264,18675180427.9204,0.718591453974252,15.4707620024889
"Mammals","Spermophilus","columbianus","Mammals_Spermophilus_columbianus",232710988911.516,2621756460.75829,55087770758.4947,1.12661480793035,23.6721828290802
"Mammals","Spermophilus","franklinii","Mammals_Spermophilus_franklinii",457681033545.154,9476731396.56135,26674016891.1269,2.07059735972791,5.82808002431572
"Mammals","Spermophilus","lateralis","Mammals_Spermophilus_lateralis",199828012429.262,2092784241.5987,49033117466.8248,1.04729272745959,24.5376595957397
"Mammals","Spermophilus","parryii","Mammals_Spermophilus_parryii",2533965906047.98,364748382478.793,298317586879.308,14.394368196045,11.7727545649803
"Mammals","Spermophilus","richardsonii","Mammals_Spermophilus_richardsonii",519820291028.926,11066198102.1389,37958006178.4805,2.12885073805692,7.30214014988658
"Mammals","Spermophilus","saturatus","Mammals_Spermophilus_saturatus",19190114549.4079,186535665.831044,2249194753.90549,0.972040397939151,11.7205905577822
"Mammals","Spermophilus","tridecemlineatus","Mammals_Spermophilus_tridecemlineatus",668948830532.07,13140695087.6038,50014418069.9015,1.96437970855737,7.47656857851458
"Mammals","Spilogale","gracilis","Mammals_Spilogale_gracilis",67977857409.9221,502317463.666452,11986344286.2078,0.738942771669549,17.6327185688237
"Mammals","Spilogale","putorius","Mammals_Spilogale_putorius",7481515112.63133,274875298.646064,297095725.326796,3.67405925815723,3.97106362620585
"Mammals","Sylvilagus","floridanus","Mammals_Sylvilagus_floridanus",266107378957.491,1991963140.87472,16376755181.9273,0.748556146273915,6.15419055498771
"Mammals","Sylvilagus","nuttallii","Mammals_Sylvilagus_nuttallii",101587928997.18,1701288875.23271,11311362539.425,1.67469589352485,11.1345537320079
"Mammals","Synaptomys","borealis","Mammals_Synaptomys_borealis",5586207155667.11,138563724152.995,584415629681.477,2.48046161360888,10.4617607868086
"Mammals","Synaptomys","cooperi","Mammals_Synaptomys_cooperi",1131025001309.41,6618967050.73518,88645038573.5017,0.585218456097106,7.83758435674507
"Mammals","Tamiasciurus","douglasii","Mammals_Tamiasciurus_douglasii",71955909112.631,595308936.325419,10828747015.4532,0.827324598725582,15.0491421052067
"Mammals","Tamiasciurus","hudsonicus","Mammals_Tamiasciurus_hudsonicus",6470996105323.54,143126431338.149,635325730289.958,2.21181451833053,9.8180515016427
"Mammals","Tamias","striatus","Mammals_Tamias_striatus",1223241951356.62,8365628488.2035,95899376262.8511,0.683889927003053,7.83977169492065
"Mammals","Taxidea","taxus","Mammals_Taxidea_taxus",1824095928417.55,22657033740.0513,173009032430.501,1.24209661274267,9.48464550220178
"Mammals","Thomomys","talpoides","Mammals_Thomomys_talpoides",687608917254.569,13721731726.3853,52642795658.997,1.99557210240558,7.65592102400083
"Mammals","Urocyon","cinereoargenteus","Mammals_Urocyon_cinereoargenteus",113506725973.679,1173725169.03381,6817025835.628,1.03405781372461,6.00583425973258
"Mammals","Ursus","americanus","Mammals_Ursus_americanus",6577770672591.42,148451666187.395,676327247713.552,2.25686898459338,10.282013183155
"Mammals","Ursus","arctos","Mammals_Ursus_arctos",3706035097043.83,301371665647.623,460150547020.635,8.13191612480994,12.4162490362728
"Mammals","Ursus","maritimus","Mammals_Ursus_maritimus",3641931301516.66,421654133545.205,415484430987.167,11.5777618696325,11.4083544303579
"Mammals","Vulpes","lagopus","Mammals_Vulpes_lagopus",4686750301938.57,521704555940.731,493773319137.436,11.1314775127862,10.5355158121652
"Mammals","Zapus","hudsonius","Mammals_Zapus_hudsonius",4800132274023.88,51784829127.1275,488420762474.497,1.07882087765296,10.1751521539856
"Mammals","Zapus","princeps","Mammals_Zapus_princeps",1493386968352.29,18403133537.0823,179957570311.86,1.23230843224694,12.0502973526288
"Mammals","Zapus","trinotatus","Mammals_Zapus_trinotatus",8669643047.22866,75563473.7173003,1671400848.68891,0.871586907392398,19.278773527166
"Reptiles","Actinemys","marmorata","Reptiles_Actinemys_marmorata",6058120765.05655,26001099.1556398,1684018052.20801,0.429194137324153,27.7976969677047
"Reptiles","Apalone","spinifera","Reptiles_Apalone_spinifera",47649308066.9669,635603770.706797,560792835.872015,1.33392025297306,1.1769170605455
"Reptiles","Caretta","caretta","Reptiles_Caretta_caretta",25884018623.2573,151523366.897221,4224075929.05849,0.585393516758926,16.3192431227162
"Reptiles","Charina","bottae","Reptiles_Charina_bottae",88147796607.8486,2517089141.87411,6772689234.7246,2.85553268344542,7.68333355495532
"Reptiles","Chelonia","mydas","Reptiles_Chelonia_mydas",29260103.8311695,0,0,0,0
"Reptiles","Chelydra","serpentina","Reptiles_Chelydra_serpentina",558341390441.371,6094244604.47281,45281344868.3348,1.0914907454121,8.10997458607534
"Reptiles","Chrysemys","picta","Reptiles_Chrysemys_picta",948158166747.763,11294910964.9785,96740585100.3066,1.1912475535301,10.2030007748741
"Reptiles","Clemmys","guttata","Reptiles_Clemmys_guttata",119704313204.619,863905858.633313,3420991957.38576,0.721699858180197,2.85786858117471
"Reptiles","Contia","tenuis","Reptiles_Contia_tenuis",2127024410.73026,70358597.7552657,59545341.134773,3.3078415743762,2.7994667496237
"Reptiles","Crotalus","oreganus","Reptiles_Crotalus_oreganus",39318490010.309,1372284023.12274,3190368278.49335,3.49017478230456,8.11416785755725
"Reptiles","Crotalus","viridis","Reptiles_Crotalus_viridis",103622424921.04,913654029.672536,9298270444.16396,0.881714580959419,8.97322220672718
"Reptiles","Dermochelys","coriacea","Reptiles_Dermochelys_coriacea",35785202074.3587,242532688.16849,4884803770.26819,0.677745755534724,13.6503456376129
"Reptiles","Diadophis","punctatus","Reptiles_Diadophis_punctatus",399620562560.728,3210143166.90335,30749430983.8125,0.803297794871484,7.6946568481795
"Reptiles","Elgaria","coerulea","Reptiles_Elgaria_coerulea",169696494335.094,1764457184.4959,21731189799.2108,1.03977232494366,12.8059155755445
"Reptiles","Emydoidea","blandingii","Reptiles_Emydoidea_blandingii",151651520923.1,1293985579.31541,13923810200.4185,0.85326251358308,9.18145107656322
"Reptiles","Eretmochelys","imbricata","Reptiles_Eretmochelys_imbricata",7643323770.755,76625222.3697957,385968029.28147,1.00251179549635,5.04974067379255
"Reptiles","Glyptemys","insculpta","Reptiles_Glyptemys_insculpta",303418219942.741,1937645648.49277,20417634524.0838,0.638605568531261,6.72920516372974
"Reptiles","Graptemys","geographica","Reptiles_Graptemys_geographica",158055789056.288,1312507532.64688,13447842910.9031,0.830407756959449,8.50828874487726
"Reptiles","Heterodon","nasicus","Reptiles_Heterodon_nasicus",101124140632.775,350045304.179171,14666838492.569,0.346154045897246,14.503795434792
"Reptiles","Heterodon","platirhinos","Reptiles_Heterodon_platirhinos",85079043366.6957,905861506.234708,7610065518.41273,1.06472930393727,8.94470038363372
"Reptiles","Hypsiglena","torquata","Reptiles_Hypsiglena_torquata",3127901518.80988,239534310.537856,577693073.419785,7.65798760278731,18.4690301131856
"Reptiles","Lepidochelys","olivacea","Reptiles_Lepidochelys_olivacea",9230264494.1346,95474131.6714998,1122233734.23745,1.03435965168895,12.1581969287075
"Reptiles","Liochlorophis","vernalis","Reptiles_Liochlorophis_vernalis",472542976139.868,3323902356.14669,32698209593.7592,0.703407419849756,6.91962662546926
"Reptiles","Nerodia","sipedon","Reptiles_Nerodia_sipedon",196605328530.194,2488709024.38487,15742809061.5841,1.26584006801355,8.00731555918453
"Reptiles","Pantherophis","gloydi","Reptiles_Pantherophis_gloydi",36731133657.3546,506679428.139286,1236523774.49732,1.37942768896226,3.36641876080439
"Reptiles","Pantherophis","obsoletus","Reptiles_Pantherophis_obsoletus",23444061249.7551,434173174.935179,162741818.377915,1.85195376479283,0.694170760962394
"Reptiles","Phrynosoma","hernandesi","Reptiles_Phrynosoma_hernandesi",28746480717.326,38542065.4728319,4396600801.32982,0.134075770358915,15.2943967108986
"Reptiles","Pituophis","catenifer","Reptiles_Pituophis_catenifer",170985784459.158,3155116496.79918,15657321674.9212,1.84525076559965,9.1570897103795
"Reptiles","Plestiodon","fasciatus","Reptiles_Plestiodon_fasciatus",83909707099.3371,746954066.156477,2059712611.59334,0.890187907904612,2.45467739406471
"Reptiles","Plestiodon","septentrionalis","Reptiles_Plestiodon_septentrionalis",6179306491.16219,26357975.5928796,444094034.603857,0.426552326390954,7.18679410446807
"Reptiles","Plestiodon","skiltonianus","Reptiles_Plestiodon_skiltonianus",45715121322.6326,570990287.722912,5041968273.17394,1.2490184236703,11.0291039973195
"Reptiles","Regina","septemvittata","Reptiles_Regina_septemvittata",37884009816.9374,496732830.575147,300903740.436711,1.31119391261763,0.794276376473172
"Reptiles","Sistrurus","catenatus","Reptiles_Sistrurus_catenatus",64928276430.6576,1444878316.44926,3296637143.10861,2.225345251529,5.07735200183446
"Reptiles","Sternotherus","odoratus","Reptiles_Sternotherus_odoratus",102657111867.087,980265366.657476,3610496350.087,0.954892796834821,3.51704454218585
"Reptiles","Storeria","occipitomaculata","Reptiles_Storeria_occipitomaculata",662990757433.229,5671105391.58496,52438619161.4409,0.855382270114995,7.90940425239972
"Reptiles","Thamnophis","butleri","Reptiles_Thamnophis_butleri",13718336148.102,187892072.514321,87942031.2241887,1.36964184640071,0.641054645948122
"Reptiles","Thamnophis","elegans","Reptiles_Thamnophis_elegans",383564869801.822,5894914879.52228,37773005196.1563,1.53687559618482,9.84787924287036
"Reptiles","Thamnophis","ordinoides","Reptiles_Thamnophis_ordinoides",52656381032.6328,203466765.980691,7338435701.51577,0.386404766128147,13.9364604205669
"Reptiles","Thamnophis","radix","Reptiles_Thamnophis_radix",513618003323.015,10878592799.264,37041972538.9955,2.11803183083176,7.21196926496748
"Reptiles","Thamnophis","sauritus","Reptiles_Thamnophis_sauritus",91815655428.7956,798969853.939502,2389674154.48277,0.870189130827602,2.60268702905029
"Reptiles","Thamnophis","sirtalis","Reptiles_Thamnophis_sirtalis",2898407132829.19,28385189732.9189,316433212404.436,0.979337561359488,10.9174866712241
